contestId,index,name,rating,tags,solvedCount,statement
2193,F,Pizza Delivery,1600,"['dp', 'greedy']",8364,"Courier YF has earned the title of the best pizza delivery person GR. The manager does not like him, so he decided to give him a very difficult task. The manager provided him with $$$n$$$ coordinates of houses $$$(x_i, y_i)$$$ where he needs to deliver the pizza. He will deliver the pizza in the following way:
GR pizza is prepared at the point ($$$Ax, Ay$$$) and YF starts the delivery from this point.
To deliver the pizza, he can move from the point ($$$x, y$$$) to
three
points ($$$x+1, y$$$), ($$$x, y+1$$$), ($$$x, y-1$$$).
After he has delivered all the pizzas, he returns home to the point ($$$Bx, By$$$).
Each move takes him exactly one second, and handing over the pizza to the customer takes $$$0$$$ seconds. The manager wants the delivery to be as fast as possible. You need to find the minimum delivery time for all GR pizzas. It is guaranteed that delivery is always possible."
2193,E,Product Queries,1300,"['dp', 'math', 'number theory', 'shortest paths']",15088,"Today, Sabyrzhan was called to the board with an array $$$a$$$ of length $$$n$$$ and was assigned an officer's task — to answer $$$n$$$ questions.
In the $$$i$$$-th question, it is required to determine the minimum number of elements from the array that need to be selected from the board (it is allowed to use the same element multiple times) so that their product is exactly equal to $$$i$$$, or to report that it is impossible to achieve such a product.
Note that at least one element must be selected."
2193,D,Monster Game,1100,"['binary search', 'sortings', 'two pointers']",21419,"You have been gifted a new game called ""Elatyh"". In the game, you are given $$$n$$$ swords, each with its own strength. In particular, the sword numbered $$$i$$$ has a strength of $$$a_i$$$. The game consists of $$$n$$$ levels, each of which features a monster.
You start at level $$$1$$$ and progress further. To pass level $$$i$$$ and move on to level $$$i + 1$$$, you need to defeat the monster at level $$$i$$$. To defeat the monster at level $$$i$$$, you need to deal it $$$b_i$$$ sword strikes. The swords in the game are very fragile, so they can only deal
one
strike before breaking. If you complete level $$$n$$$ or run out of swords, you can finish the game and proceed to score calculation.
Before the game, you are allowed to choose the difficulty level. If you choose difficulty $$$x$$$, swords with a strength less than $$$x$$$ will not affect the monsters. The game score in this case is equal to $$$x$$$ multiplied by the number of levels completed. Your task is to choose the game difficulty in such a way as to maximize the game score."
2193,C,Replace and Sum,1000,"['data structures', 'greedy']",28534,"Today, KQ has an exam at the Grail Academy. A strict teacher gave a task that KQ could not solve. He was given two arrays $$$a$$$ and $$$b$$$ of length $$$n$$$. KQ is allowed to perform the following operations on the arrays:
Choose an index $$$i$$$ ($$$1\le i\lt n$$$) and replace $$$a_i$$$ with $$$a_{i+1}$$$.
Choose an index $$$i$$$ ($$$1\le i\le n$$$) and replace $$$a_i$$$ with $$$b_i$$$.
Now he has $$$q$$$ queries. Each query is described by two numbers $$$l$$$ and $$$r$$$. His task is to find the maximum value of the sum $$$(a_l + a_{l+1} + a_{l+2} + \dots + a_r)$$$ for each query, if he can perform any number of operations on any elements of the array. Since he is not skilled enough for this, he asks for your help."
2193,B,Reverse a Permutation,800,['greedy'],29965,"A permutation of length $$$n$$$ is an array consisting of $$$n$$$ distinct integers from $$$1$$$ to $$$n$$$ in arbitrary order. For example, $$$[2,3,1,5,4]$$$ is a permutation, but $$$[1,2,2]$$$ and $$$[1,3,4]$$$ are not permutations.
You are given a permutation $$$p$$$ of length $$$n$$$. You can perform the following operation
exactly once
:
Choose two integers $$$l,$$$ $$$r$$$ ($$$1\le l\le r\le n$$$).
Reverse the segment $$$[l, r]$$$ in the permutation $$$p$$$.
Your task is to output the lexicographically maximum permutation that can be obtained by performing this operation. A permutation $$$a$$$ is lexicographically greater than a permutation $$$b$$$ if for the first position $$$i$$$ where they differ, it holds that $$$a_i\gt b_i$$$."
2193,A,DBMB and the Array,800,"['brute force', 'math']",42418,"DBMB had a birthday yesterday. He was gifted an array $$$a$$$ of $$$n$$$ elements and a number $$$x$$$. But there is one problem: he only likes arrays where the sum of the elements equals $$$s$$$. To make the array appealing to him, you can perform the following operation any number of times:
Choose an index $$$i$$$ ($$$1 \le i \le n$$$) and add $$$x$$$ to the number $$$a_i$$$.
For example, if he was given the array $$$[1, 2, 3, 5]$$$ and $$$x = 2$$$, you can choose index $$$3$$$ and get the array $$$[1, 2, 5, 5]$$$. Your task is to determine whether the array can appeal to DBMB after any number of operations."
2192,F,Fish Fight,2900,"['dp', 'math', 'probabilities']",168,"In a pond, $$$n$$$ fish are in a line. For each fish $$$i$$$, its size is $$$a_i$$$, and any fish that eats it grows by $$$b_i$$$.
Alice picks fish $$$x$$$, Bob picks fish $$$y$$$. They alternate turns, starting with Alice's fish. On each player's turn, let their fish have size $$$p$$$. The fish will eat an adjacent fish with size $$$q$$$ that satisfies $$$p \geq q$$$. If more than one such fish exists, it chooses uniformly at random among them. Eating increases its size by the
eaten
fish's $$$b_i$$$.
If, at the start of its turn, a fish cannot eat any adjacent fish, it is instead eaten by its neighbours (A fish at an endpoint has one neighbour; a fish in the interior has two). If Alice's fish is eaten (either by Bob's fish or by her neighboring fishes), she immediately loses. Similarly, if Bob's fish is eaten (either by Alice's fish or by his neighboring fishes), he immediately loses.
Given Alice's and Bob's chosen fishes, compute the probability that Alice wins, modulo $$$10^9+7$$$.
More formally, let $$$M=10^9+7$$$. The answer can be written as an irreducible fraction $$$\frac{p}{q}$$$ with $$$q \not\equiv 0 \pmod M$$$. Output $$$p \, q^{-1} \bmod M$$$, the unique integer $$$x$$$ with $$$0 \le x  \lt  M$$$ and $$$x q \equiv p \pmod M$$$."
2192,E,Swap to Rearrange,2100,"['constructive algorithms', 'dfs and similar', 'graph matchings', 'graphs', 'greedy', 'strings']",2035,"You are given $$$2$$$ arrays, $$$a$$$ and $$$b$$$, both of length $$$n$$$. You can perform the following operation:
Choose an index $$$i$$$ ($$$1 \le i \le n$$$) and swap $$$a_i$$$ with $$$b_i$$$.
You can perform the operation any number of times (possibly zero), but each index can be chosen by
at most one
operation. Your task is to make $$$a$$$ a rearrangement of $$$b$$$ after all operations, or state that it is impossible. You do not have to minimize the number of operations."
2192,D,Cost of Tree,1800,"['dp', 'greedy', 'trees']",3503,"For a tree $$$T$$$ with root $$$r$$$, where each node $$$u$$$ has a value $$$a_u$$$ associated with it, the cost of the tree defined as:
$$$$$$\sum_{u\in T} (a_u \cdot d(r,u))$$$$$$
Here, this sum is taken over all nodes $$$u$$$ in the tree $$$T$$$, and $$$d(r,u)$$$ denotes the number of edges on the shortest path from node $$$r$$$ to node $$$u$$$ on a tree.
You are given a tree consisting of $$$n$$$ nodes, rooted at node $$$1$$$. Each node $$$i$$$ has a value $$$a_i$$$ assigned to it. For each $$$r$$$ from $$$1$$$ to $$$n$$$, please solve the following problem independently:
Consider the subtree of node $$$r$$$ with respect to node $$$1$$$. Formally, the subtree of node $$$r$$$ is the tree consisting of all nodes $$$u$$$ such that the shortest path from $$$1$$$ to $$$u$$$ contains $$$r$$$.
Find the maximum cost of the subtree after performing
at most one
operation of the following type on the subtree:
Choose any node $$$u$$$ ($$$u \neq r$$$). Remove the edge from $$$u$$$ to the parent of node $$$u$$$$$$^{\text{∗}}$$$. Then, add an edge from $$$u$$$ to any node $$$v$$$ that is still reachable from $$$r$$$. It can be shown that after this operation, the graph remains a tree.
As an example, below shows an example of an operation with $$$r=1$$$,$$$u=5$$$, and $$$v=4$$$.
$$$^{\text{∗}}$$$Formally, remove the edge from $$$u$$$ to $$$p$$$, where $$$p$$$ is the unique node satisfying $$$d(u,p)=1$$$ and $$$d(u,r)=d(p,r)+1$$$"
2192,C,All-in-one Gun,1300,"['binary search', 'greedy', 'math']",10882,"You are developing a new shooter game, but since there are a lot of shooter games out there, you decide to have something unique in your game.
You have an all-in-one gun that shoots bullets in a fixed order. There are $$$n$$$ bullets in the magazine, the $$$i$$$-th of which deals $$$a_i$$$ damage. The enemy starts with $$$h$$$ health and dies when its health becomes $$$\le 0$$$.
The gun shoots one bullet per second. After firing all $$$n$$$ bullets, it must reload, which takes $$$k$$$ seconds. Reloading always restores the
same sequence
of bullets $$$[a_1, a_2, \ldots, a_n]$$$. You cannot reload early; you must empty the magazine first. At the start, the magazine is already full.
Before the fight begins, you may perform
at most one
swap: pick any indices $$$1 \le i  \lt  j \le n$$$ and exchange $$$a_i$$$ with $$$a_j$$$.
Your task is to find the minimum number of seconds needed to kill the enemy, taking into account this optional single swap."
2192,B,Flipping Binary String,1000,"['constructive algorithms', 'strings']",14373,"You are given a binary string $$$s$$$ of length $$$n$$$. You can perform the following operation on the string:
Choose an index $$$i$$$, and flip the bit present at all other indices except for the index $$$i$$$. In other words, choose an integer $$$i$$$ ($$$1 \le i \le n$$$), and for all $$$j$$$ such that $$$1 \le j \le n$$$ and $$$j \ne i$$$, if $$$s_j = 0$$$, then set $$$s_j:=1$$$, otherwise set $$$s_j:=0$$$.
You can perform the operation any number of times, but each index can be chosen by
at most one
operation.
Your task is to make all bits present in the string $$$s$$$ equal $$$0$$$, or report that it is impossible to do so. You don't have to minimize the number of operations."
2192,A,String Rotation Game,800,"['brute force', 'strings']",17777,"Define a
block
in a string as a contiguous substring of characters of the same type that cannot be extended either to the left or the right. For example, in the string
aabcccdaa
, there are five blocks:
aa
($$$1$$$-st to $$$2$$$-nd characters)
b
($$$3$$$-rd character)
ccc
($$$4$$$-th to $$$6$$$-th characters)
d
($$$7$$$-th character)
aa
($$$8$$$-th to $$$9$$$-th characters).
You are playing a game where you are given a string $$$s$$$ of length $$$n$$$. You can cyclically rotate$$$^{\text{∗}}$$$ the string however you want. Your score is then calculated as the number of blocks in the final string. Please find the maximum score possible.
$$$^{\text{∗}}$$$Formally, choose an index $$$1 \leq i \leq n$$$, and replace the string $$$s_1s_2\ldots s_n$$$ with the string $$$s_{i+1}s_{i+2}\ldots s_ns_1s_2\ldots s_{i}$$$. For example, the string
abcde
can be rotated to string
deabc
by choosing $$$i=3$$$."
2191,B,MEX Reordering,1000,"['constructive algorithms', 'sortings']",19784,"You are given an integer array $$$a$$$ consisting of $$$n$$$ elements. Denote $$$f(l, r) = \operatorname{MEX}([a_l, a_{l + 1}, \ldots, a_r])$$$$$$^{\text{∗}}$$$.
Determine if there is a way to reorder the array $$$a$$$ such that for
every
$$$i$$$ ($$$1 \le i \le n - 1$$$), $$$f(1, i) \neq f(i + 1, n)$$$. In other words, for every split point $$$i$$$, the $$$\operatorname{MEX}$$$ of the prefix must be different from the $$$\operatorname{MEX}$$$ of the suffix.
$$$^{\text{∗}}$$$The minimum excluded (MEX) of a collection of integers $$$c_1, c_2, \ldots, c_k$$$ is defined as the smallest non-negative integer $$$x$$$ which does not occur in the collection $$$c$$$."
2191,A,Array Coloring,800,['constructive algorithms'],27649,"You have $$$n$$$ cards arranged in a row. The $$$i$$$-th card has the integer $$$a_i$$$ written on it. All integers are distinct.
You must color each card either $$$\color{red}{\text{red}}$$$ or $$$\color{blue}{\text{blue}}$$$ such that the following conditions are satisfied:
Any two adjacent cards in the row have different colors.
If you rearrange the cards so that the numbers on them are in increasing order, any two adjacent cards in the new row must also have different colors.
Determine if such a coloring exists."
2190,G,Maximize Determinant,3300,['graphs'],95,"An $$$n \times n$$$ matrix $$$B$$$ is called an
interval matrix
if for each row $$$i$$$, there exists a contiguous range of columns $$$[l_i, r_i]$$$ ($$$1 \le l_i \le r_i \le n$$$) filled with ones, while all other elements in the row are zero. Formally, $$$B_{i, j} = 1$$$ if $$$l_i \le j \le r_i$$$, and $$$B_{i, j} = 0$$$ otherwise.
You are given an integer $$$n$$$ and an initial interval matrix $$$A$$$, described by $$$n$$$ triples $$$(l_i, r_i, a_i)$$$. The $$$i$$$-th row of $$$A$$$ corresponds to the interval $$$[l_i, r_i]$$$, and $$$a_i$$$ is the cost associated with modifying this row.
Let $$$\mathcal{S}$$$ be the set of all possible $$$n \times n$$$ interval matrices. We define $$$X$$$ as the maximum possible
determinant
among them: $$$$$$ X = \max\limits_{B \in \mathcal{S}} \operatorname{det}(B). $$$$$$ (Note that $$$|\mathcal{S}| = \left(\frac{n(n + 1)}{2}\right)^n$$$, as each row can be any valid interval)
Your goal is to transform $$$A$$$ into a matrix $$$A'$$$ such that $$$\operatorname{det}(A') = X$$$. To achieve this, you can perform the following operation any number of times:
Choose a row index $$$i$$$ ($$$1 \le i \le n$$$) and a new valid interval $$$[L, R]$$$ ($$$1 \le L \le R \le n$$$).
Replace the current interval of the $$$i$$$-th row with $$$[L, R]$$$.
The cost of this operation is $$$a_i$$$.
Find the minimum total cost required to make the determinant of the matrix equal to $$$X$$$."
